Time,1,2,3,4,5,6,7,8,9,10,Temp,Amplitude(mm)
07/13_11:39:44,0,0,0,0,0,0,0,0,0,0,31,0.002448
07/13_11:39:44,0,0,0,0,0,0,0,0,0,0,30.5,0.003264
07/13_11:39:45,0,0,0,0,0,0,0,0,0,0,31,0.002448
07/13_11:39:45,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:46,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:46,0,0,0,0,0,0,0,0,0,0,30.5,0.003264
07/13_11:39:47,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:47,0,0,0,0,0,0,0,0,0,0,30.5,0.001632
07/13_11:39:48,0,0,0,0,0,0,0,0,0,0,30.5,0.002856
07/13_11:39:48,0,0,0,0,0,0,0,0,0,0,30.5,0.003264
07/13_11:39:49,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:49,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:50,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:50,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:51,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:51,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:52,0,0,0,0,0,0,0,0,0,0,30.5,0.002856
07/13_11:39:52,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:53,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:53,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:54,0,0,0,0,0,0,0,0,0,0,30.5,0.002856
07/13_11:39:54,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:55,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:55,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:56,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:56,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:57,0,0,0,0,0,0,0,0,0,0,30.5,0.003264
07/13_11:39:57,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:39:58,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:58,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:59,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:39:59,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:00,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:00,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:01,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:01,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:02,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:40:02,0,0,0,0,0,0,0,0,0,0,30.5,0.002856
07/13_11:40:03,0,0,0,0,0,0,0,0,0,0,30.5,0.002448
07/13_11:40:03,0,0,0,0,0,0,0,0,0,0,30,0.003264
07/13_11:40:04,0,0,0,0,0,0,0,0,0,0,30.5,0.00204
07/13_11:40:04,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:05,0,0,0,0,0,0,0,0,0,0,30,0.001632
07/13_11:40:05,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:06,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:06,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:07,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:07,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:08,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:08,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:09,0,0,0,0,0,0,0,0,0,0,30,0.003264
07/13_11:40:09,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:10,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:10,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:11,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:11,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:12,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:12,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:13,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:13,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:14,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:14,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:15,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:15,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:16,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:16,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:17,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:17,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:18,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:18,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:19,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:19,0,0,0,0,0,0,0,0,0,0,30,0.005304
07/13_11:40:20,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:20,0,0,0,0,0,0,0,0,0,0,30,0.001632
07/13_11:40:21,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:21,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:22,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:22,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:23,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:23,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:24,0,0,0,0,0,0,0,0,0,0,30,0.001632
07/13_11:40:24,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:25,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:25,0,0,0,0,0,0,0,0,0,0,30,0.002856
07/13_11:40:26,0,0,0,0,0,0,0,0,0,0,30,0.003264
07/13_11:40:26,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:27,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:27,0,0,0,0,0,0,0,0,0,0,30,0.001632
07/13_11:40:28,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:28,0,0,0,0,0,0,0,0,0,0,30,0.001632
07/13_11:40:29,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:29,0,0,0,0,0,0,0,0,0,0,30,0.00204
07/13_11:40:30,0,0,0,0,0,0,0,0,0,0,30,0.002448
07/13_11:40:30,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:31,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:31,0,0,0,0,0,0,0,0,0,0,29.5,0.003264
07/13_11:40:32,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:32,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:33,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:33,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:34,0,0,0,0,0,0,0,0,0,0,29.5,0.003672
07/13_11:40:34,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:35,0,0,0,0,0,0,0,0,0,0,29.5,0.003264
07/13_11:40:35,0,0,0,0,0,0,0,0,0,0,29.5,0.003672
07/13_11:40:36,0,0,0,0,0,0,0,0,0,0,29.5,0.003264
07/13_11:40:36,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:37,0,0,0,0,0,0,0,0,0,0,29.5,0.003264
07/13_11:40:37,0,0,0,0,0,0,0,0,0,0,29.5,0.003264
07/13_11:40:38,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:38,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:39,0,0,0,0,0,0,0,0,0,0,29.5,0.003672
07/13_11:40:39,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:40,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:40,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:41,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:41,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:42,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:42,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:43,0,0,0,0,0,0,0,0,0,0,29.5,0.00408
07/13_11:40:43,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:44,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:44,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:45,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:45,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:46,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:46,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:47,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:47,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:48,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:48,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:49,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:49,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:50,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:50,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:51,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:51,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:52,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:52,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:53,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:53,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:54,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:54,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:55,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:55,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:56,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:56,0,0,0,0,0,0,0,0,0,0,29.5,0.002856
07/13_11:40:57,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:57,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:58,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:40:58,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:59,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:40:59,0,0,0,0,0,0,0,0,0,0,29.5,0.001632
07/13_11:41:00,0,0,0,0,0,0,0,0,0,0,29.5,0.002448
07/13_11:41:00,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:41:01,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:01,0,0,0,0,0,0,0,0,0,0,29,0.00408
07/13_11:41:02,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:02,0,0,0,0,0,0,0,0,0,0,29.5,0.001632
07/13_11:41:03,0,0,0,0,0,0,0,0,0,0,29.5,0.00204
07/13_11:41:03,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:04,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:04,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:05,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:05,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:06,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:06,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:07,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:07,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:08,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:08,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:09,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:09,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:10,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:10,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:11,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:11,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:12,0,0,0,0,0,0,0,0,0,0,29,0.001632
07/13_11:41:12,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:13,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:13,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:14,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:14,0,0,0,0,0,0,0,0,0,0,29,0.001632
07/13_11:41:15,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:15,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:16,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:16,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:17,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:17,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:18,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:18,0,0,0,0,0,0,0,0,0,0,29,0.003264
07/13_11:41:19,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:19,0,0,0,0,0,0,0,0,0,0,29,0.003264
07/13_11:41:20,0,0,0,0,0,0,0,0,0,0,29,0.00408
07/13_11:41:20,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:21,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:21,0,0,0,0,0,0,0,0,0,0,29,0.00204
07/13_11:41:22,0,0,0,0,0,0,0,0,0,0,29,0.0102
07/13_11:41:22,0,0,0,0,0,0,0,0,0,0,29,0.003672
07/13_11:41:23,0,0,0,0,0,0,0,0,0,0,29,0.813144
07/13_11:41:23,0,0,0,0,0,0,0,0,0,0,29,0.255816
07/13_11:41:24,0,0,0,0,0,0,0,0,0,0,29,0.01428
07/13_11:41:24,0,0,0,0,0,0,0,0,0,0,29,1.129344
07/13_11:41:25,0,0,0,0,0,0,0,0,0,0,29,1.545096
07/13_11:41:25,0,0,0,0,0,0,0,0,0,0,29,2.389656
07/13_11:41:26,0,0,0,0,0,0,0,0,0,0,29,0.008976
07/13_11:41:26,0,0,0,0,0,0,0,0,0,0,29,0.406776
07/13_11:41:27,0,0,0,0,0,0,0,0,0,0,29,1.904136
07/13_11:41:27,0,0,0,0,0,0,0,0,0,0,29,1.93392
07/13_11:41:28,0,0,0,0,0,0,0,0,0,0,29,1.80132
07/13_11:41:28,0,0,0,0,0,0,0,0,0,0,29,0.099144
07/13_11:41:29,0,0,0,0,0,0,0,0,0,0,29,1.002456
07/13_11:41:29,0,0,0,0,0,0,0,0,0,0,29,0.005304
07/13_11:41:30,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:30,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:31,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:31,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:32,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:32,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:33,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:33,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:34,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:34,0,0,0,0,0,0,0,0,0,0,29,0.002856
07/13_11:41:35,0,0,0,0,0,0,0,0,0,0,29,0.08976
07/13_11:41:35,0,0,0,0,0,0,0,0,0,0,29,1.11792
07/13_11:41:36,0,0,0,0,0,0,0,0,0,0,29,1.996344
07/13_11:41:36,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:37,0,0,0,0,0,0,0,0,0,0,28.5,0.9996
07/13_11:41:37,0,0,0,0,0,0,0,0,0,0,29,0.002448
07/13_11:41:38,0,0,0,0,0,0,0,0,0,0,28.5,0.51816
07/13_11:41:38,0,0,0,0,0,0,0,0,0,0,28.5,1.173408
07/13_11:41:39,0,0,0,0,0,0,0,0,0,0,28.5,1.255008
07/13_11:41:39,0,0,0,0,0,0,0,0,0,0,28.5,1.590792
07/13_11:41:40,0,0,0,0,0,0,0,0,0,0,28.5,1.512456
07/13_11:41:40,0,0,0,0,0,0,0,0,0,0,28.5,1.220736
07/13_11:41:41,0,0,0,0,0,0,0,0,0,0,28.5,0.001632
07/13_11:41:41,0,0,0,0,0,0,0,0,0,0,28.5,0.004488
07/13_11:41:42,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:42,0,0,0,0,0,0,0,0,0,0,28.5,0.003264
07/13_11:41:43,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:43,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:44,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:44,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:41:45,0,0,0,0,0,0,0,0,0,0,28.5,0.003264
07/13_11:41:45,0,0,0,0,0,0,0,0,0,0,28.5,0.006528
07/13_11:41:46,0,0,0,0,0,0,0,0,0,0,28.5,0.007752
07/13_11:41:46,0,0,0,0,0,0,0,0,0,0,28.5,0.804984
07/13_11:41:47,0,0,0,0,0,0,0,0,0,0,28.5,0.124032
07/13_11:41:47,0,0,0,0,0,0,0,0,0,0,28.5,1.479816
07/13_11:41:48,0,0,0,0,0,0,0,0,0,0,28.5,1.559784
07/13_11:41:48,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:41:49,0,0,0,0,0,0,0,0,0,0,28.5,1.42392
07/13_11:41:49,0,0,0,0,0,0,0,0,0,0,28.5,1.42392
07/13_11:41:50,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:50,0,0,0,0,0,0,0,0,0,0,28.5,1.438608
07/13_11:41:51,0,0,0,0,0,0,0,0,0,0,28.5,0.290088
07/13_11:41:51,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:41:52,0,0,0,0,0,0,0,0,0,0,28.5,0.776832
07/13_11:41:52,0,0,0,0,0,0,0,0,0,0,28.5,0.093432
07/13_11:41:53,0,0,0,0,0,0,0,0,0,0,28.5,0.110568
07/13_11:41:53,0,0,0,0,0,0,0,0,0,0,28.5,0.004896
07/13_11:41:54,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:41:54,0,0,0,0,0,0,0,0,0,0,28.5,0.008568
07/13_11:41:55,0,0,0,0,0,0,0,0,0,0,28.5,0.115056
07/13_11:41:55,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:41:56,0,0,0,0,0,0,0,0,0,0,28.5,0.439008
07/13_11:41:56,0,0,0,0,0,0,0,0,0,0,28.5,0.5406
07/13_11:41:57,0,0,0,0,0,0,0,0,0,0,28.5,0.005712
07/13_11:41:57,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:41:58,0,0,0,0,0,0,0,0,0,0,28.5,0.062424
07/13_11:41:58,0,0,0,0,0,0,0,0,0,0,28.5,0.003264
07/13_11:41:59,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:41:59,0,0,0,0,0,0,0,0,0,0,28.5,0.092616
07/13_11:42:00,0,0,0,0,0,0,0,0,0,0,28.5,0.006528
07/13_11:42:00,0,0,0,0,0,0,0,0,0,0,28.5,0.003264
07/13_11:42:01,0,0,0,0,0,0,0,0,0,0,28.5,0.012648
07/13_11:42:01,0,0,0,0,0,0,0,0,0,0,28.5,0.745824
07/13_11:42:02,0,0,0,0,0,0,0,0,0,0,28.5,1.255008
07/13_11:42:02,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:03,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:03,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:04,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:04,0,0,0,0,0,0,0,0,0,0,28.5,0.003672
07/13_11:42:05,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:42:05,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:42:06,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:06,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:07,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:42:07,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:08,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:08,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:09,0,0,0,0,0,0,0,0,0,0,28.5,0.001632
07/13_11:42:09,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:10,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:10,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:11,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:11,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:12,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:12,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:42:13,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:13,0,0,0,0,0,0,0,0,0,0,28.5,0.001632
07/13_11:42:14,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:14,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:15,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:15,0,0,0,0,0,0,0,0,0,0,28.5,0.001632
07/13_11:42:16,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:16,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:17,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:17,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:18,0,0,0,0,0,0,0,0,0,0,28.5,0.002856
07/13_11:42:18,0,0,0,0,0,0,0,0,0,0,28.5,0.002448
07/13_11:42:19,0,0,0,0,0,0,0,0,0,0,28.5,0.003672
07/13_11:42:19,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:20,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:20,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:21,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:21,0,0,0,0,0,0,0,0,0,0,28,0.002856
07/13_11:42:22,0,0,0,0,0,0,0,0,0,0,28.5,0.00204
07/13_11:42:22,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:23,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:23,0,0,0,0,0,0,0,0,0,0,28,0.001632
07/13_11:42:24,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:24,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:25,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:25,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:26,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:26,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:27,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:27,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:28,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:28,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:29,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:29,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:30,0,0,0,0,0,0,0,0,0,0,28,0.003264
07/13_11:42:30,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:31,0,0,0,0,0,0,0,0,0,0,28,0.002856
07/13_11:42:31,0,0,0,0,0,0,0,0,0,0,28,0.003264
07/13_11:42:32,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:32,0,0,0,0,0,0,0,0,0,0,28,0.002856
07/13_11:42:33,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:33,0,0,0,0,0,0,0,0,0,0,28,0.002856
07/13_11:42:34,0,0,0,0,0,0,0,0,0,0,28,0.001632
07/13_11:42:34,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:35,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:35,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:36,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:36,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:37,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:37,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:38,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:38,0,0,0,0,0,0,0,0,0,0,28,0.001632
07/13_11:42:39,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:39,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:40,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:40,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:41,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:41,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:42,0,0,0,0,0,0,0,0,0,0,28,0.002856
07/13_11:42:42,0,0,0,0,0,0,0,0,0,0,28,0.001632
07/13_11:42:43,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:43,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:44,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:44,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:45,0,0,0,0,0,0,0,0,0,0,28,0.003672
07/13_11:42:45,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:46,0,0,0,0,0,0,0,0,0,0,28,0.002448
07/13_11:42:46,0,0,0,0,0,0,0,0,0,0,28,0.00204
07/13_11:42:47,0,0,0,0,0,0,0,0,0,0,28,0.001632
